Id,PostId,Text,CreationDate,UserId
3285,564,"Interesting that Odinsleep isn't from mythology, I could swear I saw that in another modern adaptation of Norse myth (maybe [Gargoyles?](http://en.wikipedia.org/wiki/Gargoyles_%28TV_series%29)).",2012-06-01 20:09:28.217,1354
3287,907,"@atticae I see that quote as being unrelated to the origin of the Wall.  Tyrion's speaking about the difference between Wildings and the people of the 7 Kingdoms, and the lottery of birth.  The only thing that makes him civilized is being born south of the Wall.",2012-09-27 06:54:48.020,774
3289,1335,"Maybe i misinterpreted it. ""When the wall came up"" just did not sound to me as if the ancestors built it. But from yours and Chcuk's answer it seems clear that it actually is man-made.",2013-01-28 19:25:50.573,1009
3290,75,"Definitely looks a lot like the image you linked. I thought he was a little more red in the film, but it might have been a trick of the lighting.",2011-12-09 14:05:12.090,862
3291,684,"@Keen Well, it seems he can send people to such a long sleep and maybe he has done it more often then just in this particular event in the *Sigurd*-legend. But it just doesn't seem to go back to himself sleeping for a long time.",2012-07-07 06:28:28.527,1299
3293,965,curse you for beating me to this question!,2012-10-22 07:33:28.663,1182
3298,76,"@Sterno After seeing it myself, I see.  He was rather *red* when it seems he's *blue* in these pictures.  But hey it was a spectacular movie.",2011-12-09 04:52:06.330,565
3301,560,"I am curious to see whether anyone can shed some light on this scene. Personally I hated this part of the movie, the characters seem out of place, the surgeons cold so extremely portrayed, the rotten food so obvious.",2012-05-31 06:08:47.483,280
3304,550,"Beautiful and thoughtful interpretations for sure! The depths of meaning in this incredible film is mind-blowing. It would be interesting what Lars has to say for himself. Like a finely executed orchestral performance... The surface layer, where he takes us on an emotional journey, drawing us in with the Phantom footage of the opening sequence, then being able to make us laugh so soon with the limousine scene. This was brilliant. The next layer being the so beautifully displayed metaphorical imagery of explaining the emotions of the characters. So clever to give us the metaphorical version of",2012-05-27 11:34:52.023,47
3305,1449,"I'm not sure if this is entirely right as he was about to show Black Widow his 'secret' before events started to occur that interrupted him, showing to me that he *already* had control of the Hulk.  I interpret the scene of him battling Thor as uncontrollable because he got surprised by the sudden explosion and drop into the lower bay, therefore going on a rampage.",2013-03-01 05:25:34.867,398
3314,404,"@TylerShads That's my perspective as well.  The scene with everyone arguing also implied that Loki's scepter was inciting the argument, possibly making everyone more angry.",2012-04-10 01:11:31.240,799
3315,1789,"@Keen I was speculating that as well, especially when at the end Banner is holding it without realizing it.",2013-06-04 12:17:15.300,1332
3316,341,"This is also supported in _The Incredible Hulk_ starring Edward Norton.  As the movie ends, we see Banner meditating.  Then his eyes pop open and we get the impression he's on track in getting his inner monster under control. http://www.firstshowing.net/img/hulk-norton-eyes-hdrimg.jpg",2012-03-12 14:46:36.500,1393
3317,303,"@ray023 Ah you're right, I had somewhat forgotten about that due to the change of actors.",2012-02-24 21:38:28.533,1323
3318,1339,"yeah, I was bummed Norton did not continue his role.  I'm not exactly sure why but I would've loved to seen him on screen with robert downey jr.  Kudos to Ruffalo though.  He made a great Bruce Banner.",2013-01-29 22:16:45.007,691
3320,1593,"Superman, Batman, Wonder Woman, Aquaman and the Flash that's looking a good combo, i hope it will come soon. By the way +1 for the link.",2013-04-14 15:05:23.987,664
3324,254,"Whereas I both like *Nolan*'s realistic and dark *Batman*, as well as the last overly nostalgic *Superman*, they won't work together in any reasonable way. So they will have to reboot either of those (and introduce rubbish like *Wonder Woman*). I just hope they don't just rereboot *Batman* and unrealistify/comicify him again to align him with the other heros (but well, it's the dollar that makes the movies and not common sense, so I'm sure there are plans for it).",2012-02-03 17:12:31.617,1100
3325,253,@ChristianRau they can do justice league as a spin-off (without any connection to batman/superman movies) and wonder woman is important to justice league as she is a love interest of batman.,2012-02-03 14:57:35.843,256
3328,495,if batman reboot is also planned for 2015 the this means delay of Justice-league-Mortal movie.,2012-05-08 20:15:27.230,1717
3331,1010,Please keep in mind that comments are to help improve questions and answers.  If you wish to continue this discussion please take it to chat.  I will be clearing these comments out later today.,2012-11-09 13:38:10.283,452
3336,4,"I don't know how accurate that second link is, as it's a year old and since then, DC had *Green Lantern* bomb.  GL was the first step towards that Justice League film.",2011-12-01 00:44:55.593,770
3337,1055,None at all if I recall correctly. Drivers were constantly getting killed in those races.,2012-11-27 18:23:19.843,372
3338,301,I dont remember seeing any rules either.,2012-02-22 21:24:12.780,632
3339,31,Hmm...  linked consciousness...,2011-12-01 20:13:10.933,1213
3340,1750,"How dumb that is, when they are so advanced civilization, why not send robots if you are not needed to think freely? How about gravitation? Okay, I would take it as, ""Troops, including the snakes, were bound to devices that also acted as gravity shields which ceased functioning after mother-ship blew."".",2013-05-26 18:36:32.807,614
3343,83,Teletubbies is a show for toddlers. I highly doubt that there is enough scope in the show's premise to account for anything so nefarious. It is more likely that the voice-over simply represents a parent figure.,2011-12-10 09:45:20.003,296
3346,445,Glad I could help. :) Welcome to Movies.SE!,2012-04-20 22:38:47.207,549
3347,1449,"Oh, you mean Egg/Yam/Plant/Ann Hog?",2013-02-28 18:25:34.867,143
3348,1264,[long pause] Her?,2013-01-09 19:01:25.660,1570
3351,1109,Nick Fury **was** in Thor (after the credits!),2012-12-13 12:11:46.870,540
3352,1450,"It wasn't that the gravity shields quit working, none of the creatures were able to continue fighting after the main ship was destroyed.  How can losing your gravity shield auto kill you?",2013-03-01 09:50:33.510,1018
3354,189,"However, ""Suit up!"" appears to be the battle cry most often used in the film.  I have a feeling NPH is behind this.",2012-01-13 06:40:38.580,422
3355,1074,i am not saying every movie but most of the movies,2012-12-02 20:38:11.363,996
3360,1095,"I wonder if, because he is already a *part* of that world, they entrust him with that information.  Because releasing that, would expose himself as well?",2012-12-09 00:57:34.883,914
3367,1575,@TylerShads The suicide scene sounds an awful lot like what [the original opening](http://thecomicscode.weebly.com/captain-america-in-the-incredible-hulk.html) was going to be for *The Incredible Hulk*.,2013-04-09 13:35:58.663,54
3368,254,@Keen My point.,2012-02-03 22:12:31.617,872
3373,37,"While this is true.  Official wording was more of a point of ""if you have an answer, show me a source or give me a well rounded educated guess.""  Though this is a somewhat valid point, Banner is shown being able to summon Hulk at his own will and control him properly, hence being able to take orders from the Capt.",2011-12-02 21:51:59.793,568
3374,518,"I have no solid answer as I have been digging around for something official, and there is nothing out there. Perhaps when the script becomes freely available to read (without dodgy downloads) that might shed more light (doubtful though) - however, pretty much every site and personal blog I've read seem to come to the same conclusion that I had. Hulk was just finishing their initial fight.",2012-05-14 11:15:30.470,248
3376,515,@Nobby That would be interesting.  I wasn't even aware people could get *freely available scripts* and I await when that happens for your insight :),2012-05-13 21:33:26.050,16
3378,556,"@Nobby No sarcasm intented, I am legitimately surprised that studios release their scripts.  Whether or not they're free is a moot point.",2012-05-30 15:20:54.487,371
3379,328,"I support this mostly for the *breaking up the Avengers part* as it is clearly explained that Loki did not want them dead, merely scatterbrained so that when they all had their final fight, he could use the stage of NY to show that Earth has no hope, even from the *mightest* of ""heroes"".",2012-03-07 11:42:12.733,115
3381,1147,"Dr. Who also has this idea of ""fixed points in time"", that cannot be altered.",2012-12-20 05:01:37.013,543
3382,1087,"Well that is the movie, I was searching for. Thank you so much!",2012-12-06 13:50:44.973,1313
3385,815,"Whilst this may theoretically answer the question, [it would be preferable](http://meta.stackexchange.com/q/8259) to include the essential parts of the answer here, and provide the link for reference.",2012-08-24 02:41:47.880,1720
3386,1214,"First off: hooray, a legal question that isn't terrible :).  Second off to potential answerers: anything that has to do with pirating instructions will be deleted; SE does not condone piracy in any regard. Third off: are you looking only for UK law, US law, or a general case?",2012-12-31 03:03:02.027,331
